"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLowerJaccard record1Value","[0] BookTitleComparatorLowerJaccard record2Value","[0] BookTitleComparatorLowerJaccard record1PreprocessedValue","[0] BookTitleComparatorLowerJaccard record2PreprocessedValue","[0] BookTitleComparatorLowerJaccard similarity","[0] BookTitleComparatorLowerJaccard postproccesedSimilarity","[1] BookAuthorComparatorLowerJaccard record1Value","[1] BookAuthorComparatorLowerJaccard record2Value","[1] BookAuthorComparatorLowerJaccard record1PreprocessedValue","[1] BookAuthorComparatorLowerJaccard record2PreprocessedValue","[1] BookAuthorComparatorLowerJaccard similarity","[1] BookAuthorComparatorLowerJaccard postproccesedSimilarity","[2] BookReleaseDateComparatorWeightedDateSimilarity record1Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record2Value","[2] BookReleaseDateComparatorWeightedDateSimilarity record1PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity record2PreprocessedValue","[2] BookReleaseDateComparatorWeightedDateSimilarity similarity","[2] BookReleaseDateComparatorWeightedDateSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","wiki_5627","bbe_2668","0.35","0","The Dark Tower: The Wind Through the Keyhole","The Dark Tower Series Collection: The Gunslinger, The Drawing of the Three, The Waste Lands, Wizard and Glass, Wolves of the Calla, Song of Susannah, The Dark Tower","the dark tower: the wind through the keyhole","the dark tower series collection: the gunslinger, the drawing of the three, the waste lands, wizard and glass, wolves of the calla, song of susannah, the dark tower","0.14285714285714285","0.14285714285714285","The Dark Tower: The Wind Through the Keyhole_Stephen King","The Dark Tower Series Collection: The Gunslinger, The Drawing of the Three, The Waste Lands, Wizard and Glass, Wolves of the Calla, Song of Susannah, The Dark Tower_Stephen King","The Dark Tower: The Wind Through the Keyhole_Stephen King","The Dark Tower Series Collection: The Gunslinger, The Drawing of the Three, The Waste Lands, Wizard and Glass, Wolves of the Calla, Song of Susannah, The Dark Tower_Stephen King","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_1590","bbe_7595","NaN",,"The Way of the Apprentice","The War of Art: Break Through the Blocks & Win Your Inner Creative Battles","the way of the apprentice","the war of art: break through the blocks & win your inner creative battles","0.14285714285714285","0.14285714285714285","The Way of the Apprentice_Jude Watson","The War of Art: Break Through the Blocks & Win Your Inner Creative Battles_Steven Pressfield","The Way of the Apprentice_Jude Watson","The War of Art: Break Through the Blocks & Win Your Inner Creative Battles_Steven Pressfield","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10677","bbe_47702","0.0",,"Passage","Paradox","passage","paradox","0.0","0.0","Passage_Lois McMaster Bujold","Paradox_Alex Archer","Passage_Lois McMaster Bujold","Paradox_Alex Archer","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4382","bbe_4057","0.0",,"الأستاذ الدائم","الفيزياء المسلية","الأستاذ الدائم","الفيزياء المسلية","0.0","0.0","الأستاذ الدائم_John Kenneth Galbraith","الفيزياء المسلية_Yakov Perelman","الأستاذ الدائم_John Kenneth Galbraith","الفيزياء المسلية_Yakov Perelman","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7479","bbe_1132","0.0",,"Radiance","Rant","radiance","rant","0.0","0.0","Radiance_Catherynne M. Valente","Rant_Chuck Palahniuk","Radiance_Catherynne M. Valente","Rant_Chuck Palahniuk","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1518","bbe_29186","0.19999999999999998",,"The Beak of the Finch","The Beauty of Gods Holiness","the beak of the finch","the beauty of gods holiness","0.2857142857142857","0.2857142857142857","The Beak of the Finch_Jonathan Weiner","The Beauty of Gods Holiness_Thomas L. Trevethan","The Beak of the Finch_Jonathan Weiner","The Beauty of Gods Holiness_Thomas L. Trevethan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5683","bbe_17312","0.0",,"Tripwire","True","tripwire","true","0.0","0.0","Tripwire_Lee Child","True_Laurann Dohner","Tripwire_Lee Child","True_Laurann Dohner","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_125","bbe_41873","0.0",,"Marie","Magnolia","marie","magnolia","0.0","0.0","Marie_H. Rider Haggard","Magnolia_Pet Torres","Marie_H. Rider Haggard","Magnolia_Pet Torres","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2624","bbe_31701","0.0",,"Unfettered","Unclaimed","unfettered","unclaimed","0.0","0.0","Unfettered_Carrie Vaughn","Unclaimed_Laurie Wetzel","Unfettered_Carrie Vaughn","Unclaimed_Laurie Wetzel","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11744","bbe_37272","0.15555555555555553",,"The Lady of the Wheel (La Ruotaia)","The Last of the Wise Lovers","the lady of the wheel (la ruotaia)","the last of the wise lovers","0.2222222222222222","0.2222222222222222","The Lady of the Wheel (La Ruotaia)_Angelo F. Coniglio","The Last of the Wise Lovers_Amnon Jackont","The Lady of the Wheel (La Ruotaia)_Angelo F. Coniglio","The Last of the Wise Lovers_Amnon Jackont","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4366","bbe_1811","0.13999999999999999",,"The Castle of Adventure","The Call of Cthulhu and Other Weird Stories","the castle of adventure","the call of cthulhu and other weird stories","0.2","0.2","The Castle of Adventure_Enid Blyton","The Call of Cthulhu and Other Weird Stories_H.P. Lovecraft","The Castle of Adventure_Enid Blyton","The Call of Cthulhu and Other Weird Stories_H.P. Lovecraft","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2784","bbe_10443","0.0",,"Desperation","Desecration","desperation","desecration","0.0","0.0","Desperation_Stephen King","Desecration_Tim LaHaye","Desperation_Stephen King","Desecration_Tim LaHaye","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10225","bbe_43238","0.0",,"Candy","Catalyst","candy","catalyst","0.0","0.0","Candy_Terry Southern","Catalyst_Anne McCaffrey","Candy_Terry Southern","Catalyst_Anne McCaffrey","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8076","bbe_27298","0.0",,"Shaman","Shipwrecks","shaman","shipwrecks","0.0","0.0","Shaman_Kim Stanley Robinson","Shipwrecks_Akira Yoshimura","Shaman_Kim Stanley Robinson","Shipwrecks_Akira Yoshimura","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_2552","bbe_5960","0.09999999999999999",,"The Auroras of Autumn","The Autobiography of Henry VIII: With Notes by His Fool, Will Somers","the auroras of autumn","the autobiography of henry viii: with notes by his fool, will somers","0.14285714285714285","0.14285714285714285","The Auroras of Autumn_Wallace Stevens","The Autobiography of Henry VIII: With Notes by His Fool, Will Somers_Margaret George","The Auroras of Autumn_Wallace Stevens","The Autobiography of Henry VIII: With Notes by His Fool, Will Somers_Margaret George","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10278","bbe_41953","0.0",,"Sirius","Sinner","sirius","sinner","0.0","0.0","Sirius_Olaf Stapledon","Sinner_Sara Douglass","Sirius_Olaf Stapledon","Sinner_Sara Douglass","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3010","bbe_35815","0.0",,"Reunion","Revelación","reunion","revelación","0.0","0.0","Reunion_Fred Uhlman","Revelación_Anissa B. Damom","Reunion_Fred Uhlman","Revelación_Anissa B. Damom","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_607","bbe_43903","0.2333333333333333",,"The Collector","The Confession","the collector","the confession","0.3333333333333333","0.3333333333333333","The Collector_John Fowles","The Confession_Beverly Lewis","The Collector_John Fowles","The Confession_Beverly Lewis","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11646","bbe_33812","0.21",,"The Collected Poems of Freddy the Pig","The Collected Poems, Vol. 1: 1909-1939","the collected poems of freddy the pig","the collected poems, vol. 1: 1909-1939","0.3","0.3","The Collected Poems of Freddy the Pig_Walter R. Brooks","The Collected Poems, Vol. 1: 1909-1939_William Carlos Williams","The Collected Poems of Freddy the Pig_Walter R. Brooks","The Collected Poems, Vol. 1: 1909-1939_William Carlos Williams","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10242","bbe_4203","0.0",,"Freehold","Freedom™","freehold","freedom™","0.0","0.0","Freehold_Michael Z. Williamson","Freedom™_Daniel Suarez","Freehold_Michael Z. Williamson","Freedom™_Daniel Suarez","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10562","bbe_28222","0.0",,"Zathura","Zaira","zathura","zaira","0.0","0.0","Zathura_Chris Van Allsburg","Zaira_Cătălin Dorian Florescu","Zathura_Chris Van Allsburg","Zaira_Cătălin Dorian Florescu","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8973","bbe_46225","0.2333333333333333",,"The Adventures of Super Diaper Baby","The Adventures of the Great Mouse Detective","the adventures of super diaper baby","the adventures of the great mouse detective","0.3333333333333333","0.3333333333333333","The Adventures of Super Diaper Baby_David Pilkey","The Adventures of the Great Mouse Detective_Walt Disney Company","The Adventures of Super Diaper Baby_David Pilkey","The Adventures of the Great Mouse Detective_Walt Disney Company","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5411","bbe_40785","0.0",,"Shakedown","Shumbachena","shakedown","shumbachena","0.0","0.0","Shakedown_Don DeBrandt","Shumbachena_Nicholas Stanton","Shakedown_Don DeBrandt","Shumbachena_Nicholas Stanton","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9259","bbe_25335","0.0",,"Wilt","Windborn","wilt","windborn","0.0","0.0","Wilt_Tom Sharpe","Windborn_Jennifer Lynn Alvarez","Wilt_Tom Sharpe","Windborn_Jennifer Lynn Alvarez","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8383","bbe_3359","0.2333333333333333",,"The Church of Satan","The Chronicles of Prydain","the church of satan","the chronicles of prydain","0.3333333333333333","0.3333333333333333","The Church of Satan_Blanche Barton","The Chronicles of Prydain_Lloyd Alexander","The Church of Satan_Blanche Barton","The Chronicles of Prydain_Lloyd Alexander","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_9176","bbe_24948","0.0",,"Empire","Emotions","empire","emotions","0.0","0.0","Empire_Steven Saylor","Emotions_Arnie Cantarero","Empire_Steven Saylor","Emotions_Arnie Cantarero","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7578","bbe_19213","0.0",,"Venus","Venom","venus","venom","0.0","0.0","Venus_Ben Bova","Venom_Fiona Paul","Venus_Ben Bova","Venom_Fiona Paul","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5213","bbe_50114","0.0",,"Annihilation","Anversa","annihilation","anversa","0.0","0.0","Annihilation_Philip Athans","Anversa_Roberto Bolaño","Annihilation_Philip Athans","Anversa_Roberto Bolaño","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5826","bbe_26065","0.0",,"Contagious","Coolie","contagious","coolie","0.0","0.0","Contagious_Scott Sigler","Coolie_Mulk Raj Anand","Contagious_Scott Sigler","Coolie_Mulk Raj Anand","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6701","bbe_43496","0.0",,"Winners","With","winners","with","0.0","0.0","Winners_Danielle Steel","With_Donald Harington","Winners_Danielle Steel","With_Donald Harington","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11403","bbe_42214","0.2333333333333333",,"Blood Relatives","Blood Relations","blood relatives","blood relations","0.3333333333333333","0.3333333333333333","Blood Relatives_Ed McBain","Blood Relations_A.J. Butcher","Blood Relatives_Ed McBain","Blood Relations_A.J. Butcher","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_1183","bbe_50994","0.0",,"Colossus","Cole","colossus","cole","0.0","0.0","Colossus_Dennis Feltham Jones","Cole_Megan O'Brien","Colossus_Dennis Feltham Jones","Cole_Megan O'Brien","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7175","bbe_2347","0.0",,"Conundrum","Columbine","conundrum","columbine","0.0","0.0","Conundrum_Jeff Crook","Columbine_Dave Cullen","Conundrum_Jeff Crook","Columbine_Dave Cullen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5299","bbe_49657","0.0",,"Drum-Taps","Drylands","drum-taps","drylands","0.0","0.0","Drum-Taps_Walt Whitman","Drylands_Thea Astley","Drum-Taps_Walt Whitman","Drylands_Thea Astley","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_11779","bbe_9807","0.19999999999999998",,"The House of Compassionate Sharers","The Hound of Rowan","the house of compassionate sharers","the hound of rowan","0.2857142857142857","0.2857142857142857","The House of Compassionate Sharers_Michael Bishop","The Hound of Rowan_Henry H. Neff","The House of Compassionate Sharers_Michael Bishop","The Hound of Rowan_Henry H. Neff","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10854","bbe_44288","0.0",,"Stargazer","Straken","stargazer","straken","0.0","0.0","Stargazer_Patrick Carman","Straken_Terry Brooks","Stargazer_Patrick Carman","Straken_Terry Brooks","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8994","bbe_42157","0.35",,"Waiting for the Galactic Bus","Waiting for the Mahatma","waiting for the galactic bus","waiting for the mahatma","0.5","0.5","Waiting for the Galactic Bus_Parke Godwin","Waiting for the Mahatma_R.K. Narayan","Waiting for the Galactic Bus_Parke Godwin","Waiting for the Mahatma_R.K. Narayan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4574","bbe_29529","0.0",,"Warday","Warleggan","warday","warleggan","0.0","0.0","Warday_James Kunetka","Warleggan_Winston Graham","Warday_James Kunetka","Warleggan_Winston Graham","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_4841","bbe_23551","0.11052631578947367",,"The Discovery of the Future: A Discourse Delivered to the Royal Institution on January 24, 1902","The Diary of a Young Girl: The Definitive Edition","the discovery of the future: a discourse delivered to the royal institution on january 24, 1902","the diary of a young girl: the definitive edition","0.15789473684210525","0.15789473684210525","The Discovery of the Future: A Discourse Delivered to the Royal Institution on January 24, 1902_H. G. Wells","The Diary of a Young Girl: The Definitive Edition_Anne Frank","The Discovery of the Future: A Discourse Delivered to the Royal Institution on January 24, 1902_H. G. Wells","The Diary of a Young Girl: The Definitive Edition_Anne Frank","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6926","bbe_21734","0.0",,"Craphound","Crescent","craphound","crescent","0.0","0.0","Craphound_Cory Doctorow","Crescent_Diana Abu-Jaber","Craphound_Cory Doctorow","Crescent_Diana Abu-Jaber","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3808","bbe_28432","0.0",,"Redwall","Redemption","redwall","redemption","0.0","0.0","Redwall_Brian Jacques","Redemption_Julie Morgan","Redwall_Brian Jacques","Redemption_Julie Morgan","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7768","bbe_49614","0.8666666666666666","1","Lyric's World","Lyric's World","lyric's world","lyric's world","1.0","1.0","Lyric's World_Nancy Richardson","Lyric's World_Nancy Richardson Fischer","Lyric's World_Nancy Richardson","Lyric's World_Nancy Richardson Fischer","0.6666666666666666","0.6666666666666666",,,,,,
"LinearCombinationMatchingRule","wiki_8475","bbe_47367","0.0",,"Prodigy","Preservation","prodigy","preservation","0.0","0.0","Prodigy_Marie Lu","Preservation_Rachael Wade","Prodigy_Marie Lu","Preservation_Rachael Wade","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5773","bbe_8093","0.0",,"Pretties","Protector","pretties","protector","0.0","0.0","Pretties_Scott Westerfeld","Protector_Larry Niven","Pretties_Scott Westerfeld","Protector_Larry Niven","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_10680","bbe_27136","0.19999999999999998",,"The Return of Bulldog Drummond","The Revolution of the Moon","the return of bulldog drummond","the revolution of the moon","0.2857142857142857","0.2857142857142857","The Return of Bulldog Drummond_H. C. McNeile","The Revolution of the Moon_Andrea Camilleri","The Return of Bulldog Drummond_H. C. McNeile","The Revolution of the Moon_Andrea Camilleri","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5878","bbe_48198","0.42",,"Song of the Saurials","Song of the Fireflies","song of the saurials","song of the fireflies","0.6","0.6","Song of the Saurials_Kate Novak","Song of the Fireflies_J.A. Redmerski","Song of the Saurials_Kate Novak","Song of the Fireflies_J.A. Redmerski","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_7830","bbe_4207","0.0",,"Template","Teardrop","template","teardrop","0.0","0.0","Template_Matt Hughes","Teardrop_Lauren Kate","Template_Matt Hughes","Teardrop_Lauren Kate","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5272","bbe_47039","0.0",,"Sassinak","Sacrifice","sassinak","sacrifice","0.0","0.0","Sassinak_Elizabeth Moon","Sacrifice_Alex Archer","Sassinak_Elizabeth Moon","Sacrifice_Alex Archer","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6398","bbe_9466","NaN",,"The Bastard","The Bastard","the bastard","the bastard","1.0","1.0","The Bastard_John Jakes","The Bastard_John Jakes","The Bastard_John Jakes","The Bastard_John Jakes","1.0","1.0",,,,,,
"LinearCombinationMatchingRule","wiki_7185","bbe_30454","0.0",,"Spaceland","Spork","spaceland","spork","0.0","0.0","Spaceland_Rudy Rucker","Spork_Kyo Maclear","Spaceland_Rudy Rucker","Spork_Kyo Maclear","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3314","bbe_14940","0.2333333333333333",,"A Cartload of Clay","A Cast of Stones","a cartload of clay","a cast of stones","0.3333333333333333","0.3333333333333333","A Cartload of Clay_George Johnston","A Cast of Stones_Patrick W. Carr","A Cartload of Clay_George Johnston","A Cast of Stones_Patrick W. Carr","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_3997","bbe_3088","0.0",,"Passing","Paula","passing","paula","0.0","0.0","Passing_Nella Larsen","Paula_Isabel Allende","Passing_Nella Larsen","Paula_Isabel Allende","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8850","bbe_23073","0.0",,"Unfettered","Unraveling","unfettered","unraveling","0.0","0.0","Unfettered_Carrie Vaughn","Unraveling_Sara Ella","Unfettered_Carrie Vaughn","Unraveling_Sara Ella","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_8507","bbe_40731","0.0",,"Unfettered","Unexpected","unfettered","unexpected","0.0","0.0","Unfettered_Tad Williams","Unexpected_Roxann Season","Unfettered_Tad Williams","Unexpected_Roxann Season","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_6692","bbe_10916","0.2333333333333333",,"The Book of Fritz Leiber","The Book of Lost Tales, Part Two","the book of fritz leiber","the book of lost tales, part two","0.3333333333333333","0.3333333333333333","The Book of Fritz Leiber_Fritz Leiber","The Book of Lost Tales, Part Two_J.R.R. Tolkien","The Book of Fritz Leiber_Fritz Leiber","The Book of Lost Tales, Part Two_J.R.R. Tolkien","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5856","bbe_14694","0.0",,"Solo","Sold","solo","sold","0.0","0.0","Solo_Robert Mason","Sold_Zana Muhsen","Solo_Robert Mason","Sold_Zana Muhsen","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","wiki_5088","bbe_27849","0.09333333333333332",,"The Diary of a Teenage Girl: An Account in Words and Pictures","The Dictionary of Accepted Ideas","the diary of a teenage girl: an account in words and pictures","the dictionary of accepted ideas","0.13333333333333333","0.13333333333333333","The Diary of a Teenage Girl: An Account in Words and Pictures_Phoebe Gloeckner","The Dictionary of Accepted Ideas_Gustave Flaubert","The Diary of a Teenage Girl: An Account in Words and Pictures_Phoebe Gloeckner","The Dictionary of Accepted Ideas_Gustave Flaubert","0.0","0.0",,,,,,
